"funnel_step","funnel_name","platform","age_range","download_date","user_count","ride_count"
"1","downloaded_app","ios","18-24","2021-10-05","4","0"
"1","downloaded_app","android","25-34","2021-05-30","1","0"
"1","downloaded_app","ios","35-44","2021-07-08","12","0"
"1","downloaded_app","ios","18-24","2021-10-06","2","0"
"1","downloaded_app","ios","35-44","2021-07-07","15","0"
"1","downloaded_app","ios","35-44","2021-07-06","6","0"
"1","downloaded_app","ios","18-24","2021-10-07","7","0"
"1","downloaded_app","ios","35-44","2021-07-05","6","0"
"1","downloaded_app","ios","35-44","2021-07-04","11","0"
"1","downloaded_app","ios","18-24","2021-10-08","4","0"
"1","downloaded_app","web","Unknown","2021-05-10","1","0"
"1","downloaded_app","ios","35-44","2021-07-03","11","0"
"1","downloaded_app","ios","35-44","2021-07-02","10","0"
"1","downloaded_app","ios","18-24","2021-10-09","2","0"
"1","downloaded_app","android","25-34","2021-05-31","3","0"
"1","downloaded_app","ios","35-44","2021-07-01","4","0"
"1","downloaded_app","ios","35-44","2021-06-30","13","0"
"1","downloaded_app","ios","18-24","2021-10-10","7","0"
"1","downloaded_app","ios","35-44","2021-06-29","5","0"
"1","downloaded_app","ios","35-44","2021-06-28","8","0"
"1","downloaded_app","ios","18-24","2021-10-11","4","0"
"1","downloaded_app","web","","2021-09-16","2","0"
"1","downloaded_app","ios","35-44","2021-06-27","4","0"
"1","downloaded_app","ios","35-44","2021-06-26","10","0"
"1","downloaded_app","ios","18-24","2021-10-12","1","0"
"1","downloaded_app","ios","35-44","2021-06-25","11","0"
"1","downloaded_app","ios","18-24","2021-10-13","2","0"
"1","downloaded_app","web","Unknown","2021-05-08","1","0"
"1","downloaded_app","ios","35-44","2021-06-24","11","0"
"1","downloaded_app","ios","18-24","2021-10-14","1","0"
"1","downloaded_app","ios","18-24","2021-10-16","5","0"
"1","downloaded_app","android","25-34","2021-06-01","4","0"
"1","downloaded_app","ios","35-44","2021-06-23","13","0"
"1","downloaded_app","ios","35-44","2021-06-22","6","0"
"1","downloaded_app","ios","18-24","2021-10-17","9","0"
"1","downloaded_app","ios","35-44","2021-06-21","10","0"
"1","downloaded_app","ios","35-44","2021-06-20","13","0"
"1","downloaded_app","ios","18-24","2021-10-18","4","0"
"1","downloaded_app","ios","35-44","2021-06-19","9","0"
"1","downloaded_app","ios","35-44","2021-06-18","10","0"
"1","downloaded_app","ios","18-24","2021-10-19","3","0"
"1","downloaded_app","web","Unknown","2021-05-06","2","0"
"1","downloaded_app","ios","35-44","2021-06-17","9","0"
"1","downloaded_app","ios","35-44","2021-06-16","11","0"
"1","downloaded_app","ios","18-24","2021-10-20","1","0"
"1","downloaded_app","ios","35-44","2021-06-15","7","0"
"1","downloaded_app","ios","35-44","2021-06-14","11","0"
"1","downloaded_app","ios","18-24","2021-10-21","2","0"
"1","downloaded_app","web","Unknown","2021-05-04","1","0"
"1","downloaded_app","ios","35-44","2021-06-13","10","0"
"1","downloaded_app","ios","35-44","2021-06-12","9","0"
"1","downloaded_app","ios","18-24","2021-10-22","4","0"
"1","downloaded_app","ios","35-44","2021-06-11","13","0"
"1","downloaded_app","ios","18-24","2021-10-23","2","0"
"1","downloaded_app","android","25-34","2021-06-02","1","0"
"1","downloaded_app","ios","18-24","2021-10-24","6","0"
"1","downloaded_app","ios","35-44","2021-06-10","11","0"
"1","downloaded_app","ios","35-44","2021-06-09","8","0"
"1","downloaded_app","ios","18-24","2021-10-25","3","0"
"1","downloaded_app","web","","2021-09-15","1","0"
"1","downloaded_app","ios","35-44","2021-06-08","5","0"
"1","downloaded_app","ios","35-44","2021-06-07","13","0"
"1","downloaded_app","ios","18-24","2021-10-26","1","0"
"1","downloaded_app","web","Unknown","2021-05-03","1","0"
"1","downloaded_app","ios","35-44","2021-06-06","11","0"
"1","downloaded_app","ios","35-44","2021-06-05","7","0"
"1","downloaded_app","ios","18-24","2021-10-28","2","0"
"1","downloaded_app","ios","35-44","2021-06-04","10","0"
"1","downloaded_app","ios","35-44","2021-06-03","11","0"
"1","downloaded_app","ios","18-24","2021-10-29","4","0"
"1","downloaded_app","web","Unknown","2021-05-02","2","0"
"1","downloaded_app","ios","18-24","2021-10-31","1","0"
"1","downloaded_app","ios","18-24","2021-11-01","4","0"
"1","downloaded_app","android","25-34","2021-06-03","4","0"
"1","downloaded_app","ios","35-44","2021-06-02","10","0"
"1","downloaded_app","ios","18-24","2021-11-02","2","0"
"1","downloaded_app","ios","18-24","2021-11-03","4","0"
"1","downloaded_app","android","18-24","2021-04-18","1","0"
"1","downloaded_app","ios","35-44","2021-06-01","13","0"
"1","downloaded_app","ios","35-44","2021-05-31","9","0"
"1","downloaded_app","ios","18-24","2021-11-04","5","0"
"1","downloaded_app","web","Unknown","2021-05-01","3","0"
"1","downloaded_app","ios","35-44","2021-05-30","15","0"
"1","downloaded_app","ios","35-44","2021-05-29","11","0"
"1","downloaded_app","ios","18-24","2021-11-05","4","0"
"1","downloaded_app","android","25-34","2021-06-04","3","0"
"1","downloaded_app","ios","35-44","2021-05-28","5","0"
"1","downloaded_app","ios","35-44","2021-05-27","4","0"
"1","downloaded_app","ios","18-24","2021-11-06","4","0"
"1","downloaded_app","ios","35-44","2021-05-26","11","0"
"1","downloaded_app","ios","35-44","2021-05-25","12","0"
"1","downloaded_app","ios","18-24","2021-11-07","1","0"
"1","downloaded_app","ios","35-44","2021-05-24","6","0"
"1","downloaded_app","ios","18-24","2021-11-08","3","0"
"1","downloaded_app","ios","35-44","2021-05-23","7","0"
"1","downloaded_app","ios","35-44","2021-05-22","10","0"
"1","downloaded_app","ios","18-24","2021-11-09","1","0"
"1","downloaded_app","web","Unknown","2021-04-30","2","0"
"1","downloaded_app","ios","35-44","2021-05-21","13","0"
"1","downloaded_app","ios","35-44","2021-05-20","6","0"
"1","downloaded_app","ios","18-24","2021-11-10","2","0"
"1","downloaded_app","ios","18-24","2021-11-11","6","0"
"1","downloaded_app","web","Unknown","2021-04-28","1","0"
"1","downloaded_app","ios","35-44","2021-05-19","8","0"
"1","downloaded_app","ios","35-44","2021-05-18","6","0"
"1","downloaded_app","ios","18-24","2021-11-12","2","0"
"1","downloaded_app","android","25-34","2021-06-05","2","0"
"1","downloaded_app","ios","35-44","2021-05-17","8","0"
"1","downloaded_app","ios","35-44","2021-05-16","12","0"
"1","downloaded_app","ios","18-24","2021-11-13","2","0"
"1","downloaded_app","ios","35-44","2021-05-15","6","0"
"1","downloaded_app","ios","18-24","2021-11-14","1","0"
"1","downloaded_app","ios","35-44","2021-05-14","7","0"
"1","downloaded_app","ios","18-24","2021-11-15","3","0"
"1","downloaded_app","ios","18-24","2021-11-16","2","0"
"1","downloaded_app","web","Unknown","2021-04-27","3","0"
"1","downloaded_app","ios","35-44","2021-05-13","5","0"
"1","downloaded_app","ios","35-44","2021-05-12","7","0"
"1","downloaded_app","ios","18-24","2021-11-17","8","0"
"1","downloaded_app","ios","18-24","2021-11-18","3","0"
"1","downloaded_app","web","Unknown","2021-04-25","2","0"
"1","downloaded_app","ios","35-44","2021-05-11","9","0"
"1","downloaded_app","ios","35-44","2021-05-10","10","0"
"1","downloaded_app","ios","18-24","2021-11-19","4","0"
"1","downloaded_app","android","25-34","2021-06-06","5","0"
"1","downloaded_app","ios","35-44","2021-05-09","6","0"
"1","downloaded_app","ios","35-44","2021-05-08","5","0"
"1","downloaded_app","ios","18-24","2021-11-20","1","0"
"1","downloaded_app","ios","18-24","2021-11-21","1","0"
"1","downloaded_app","ios","35-44","2021-05-07","8","0"
"1","downloaded_app","ios","35-44","2021-05-06","10","0"
"1","downloaded_app","ios","18-24","2021-11-22","2","0"
"1","downloaded_app","ios","35-44","2021-05-05","6","0"
"1","downloaded_app","ios","35-44","2021-05-04","7","0"
"1","downloaded_app","ios","18-24","2021-11-23","4","0"
"1","downloaded_app","android","25-34","2021-06-08","2","0"
"1","downloaded_app","ios","18-24","2021-11-24","3","0"
"1","downloaded_app","ios","35-44","2021-05-03","8","0"
"1","downloaded_app","ios","35-44","2021-05-02","3","0"
"1","downloaded_app","ios","18-24","2021-11-25","1","0"
"1","downloaded_app","android","18-24","2021-04-20","1","0"
"1","downloaded_app","ios","35-44","2021-05-01","13","0"
"1","downloaded_app","ios","18-24","2021-11-26","2","0"
"1","downloaded_app","web","Unknown","2021-04-23","2","0"
"1","downloaded_app","ios","35-44","2021-04-30","4","0"
"1","downloaded_app","ios","35-44","2021-04-29","3","0"
"1","downloaded_app","ios","18-24","2021-11-27","2","0"
"1","downloaded_app","ios","18-24","2021-11-28","3","0"
"1","downloaded_app","web","Unknown","2021-04-20","3","0"
"1","downloaded_app","ios","35-44","2021-04-28","9","0"
"1","downloaded_app","ios","35-44","2021-04-27","8","0"
"1","downloaded_app","ios","18-24","2021-11-29","5","0"
"1","downloaded_app","ios","35-44","2021-04-26","7","0"
"1","downloaded_app","ios","35-44","2021-04-25","9","0"
"1","downloaded_app","ios","18-24","2021-11-30","2","0"
"1","downloaded_app","android","25-34","2021-06-09","1","0"
"1","downloaded_app","ios","35-44","2021-04-24","11","0"
"1","downloaded_app","ios","35-44","2021-04-23","9","0"
"1","downloaded_app","ios","18-24","2021-12-01","2","0"
"1","downloaded_app","ios","18-24","2021-12-02","2","0"
"1","downloaded_app","ios","35-44","2021-04-22","6","0"
"1","downloaded_app","ios","35-44","2021-04-21","8","0"
"1","downloaded_app","ios","18-24","2021-12-03","1","0"
"1","downloaded_app","android","25-34","2021-06-10","1","0"
"1","downloaded_app","ios","35-44","2021-04-20","8","0"
"1","downloaded_app","ios","35-44","2021-04-19","8","0"
"1","downloaded_app","ios","18-24","2021-12-04","1","0"
"1","downloaded_app","ios","35-44","2021-04-18","7","0"
"1","downloaded_app","ios","35-44","2021-04-17","5","0"
"1","downloaded_app","ios","18-24","2021-12-05","2","0"
"1","downloaded_app","android","18-24","2021-01-18","3","0"
"1","downloaded_app","ios","35-44","2021-04-16","11","0"
"1","downloaded_app","ios","35-44","2021-04-15","14","0"
"1","downloaded_app","ios","18-24","2021-12-06","2","0"
"1","downloaded_app","web","Unknown","2021-04-18","2","0"
"1","downloaded_app","ios","35-44","2021-04-14","5","0"
"1","downloaded_app","ios","35-44","2021-04-13","12","0"
"1","downloaded_app","ios","18-24","2021-12-07","4","0"
"1","downloaded_app","ios","35-44","2021-04-12","14","0"
"1","downloaded_app","ios","35-44","2021-04-11","8","0"
"1","downloaded_app","ios","18-24","2021-12-08","4","0"
"1","downloaded_app","web","Unknown","2021-04-17","2","0"
"1","downloaded_app","ios","35-44","2021-04-10","7","0"
"1","downloaded_app","ios","18-24","2021-12-09","5","0"
"1","downloaded_app","android","25-34","2021-06-11","1","0"
"1","downloaded_app","ios","35-44","2021-04-09","12","0"
"1","downloaded_app","ios","35-44","2021-04-08","8","0"
"1","downloaded_app","ios","18-24","2021-12-10","5","0"
"1","downloaded_app","ios","35-44","2021-04-07","15","0"
"1","downloaded_app","ios","35-44","2021-04-06","12","0"
"1","downloaded_app","ios","18-24","2021-12-11","4","0"
"1","downloaded_app","android","18-24","2021-04-22","3","0"
"1","downloaded_app","ios","35-44","2021-04-05","13","0"
"1","downloaded_app","ios","35-44","2021-04-04","10","0"
"1","downloaded_app","ios","18-24","2021-12-12","4","0"
"1","downloaded_app","ios","35-44","2021-04-03","10","0"
"1","downloaded_app","ios","35-44","2021-04-02","7","0"
"1","downloaded_app","ios","18-24","2021-12-13","5","0"
"1","downloaded_app","android","25-34","2021-06-12","4","0"
"1","downloaded_app","ios","35-44","2021-04-01","10","0"
"1","downloaded_app","ios","35-44","2021-03-31","12","0"
"1","downloaded_app","ios","18-24","2021-12-14","2","0"
"1","downloaded_app","ios","35-44","2021-03-30","6","0"
"1","downloaded_app","ios","18-24","2021-12-15","2","0"
"1","downloaded_app","ios","18-24","2021-12-16","1","0"
"1","downloaded_app","web","Unknown","2021-04-16","3","0"
"1","downloaded_app","ios","35-44","2021-03-29","9","0"
"1","downloaded_app","ios","18-24","2021-12-17","5","0"
"1","downloaded_app","ios","35-44","2021-03-28","7","0"
"1","downloaded_app","ios","35-44","2021-03-27","10","0"
"1","downloaded_app","ios","18-24","2021-12-18","2","0"
"1","downloaded_app","web","Unknown","2021-04-15","1","0"
"1","downloaded_app","ios","35-44","2021-03-26","7","0"
"1","downloaded_app","ios","35-44","2021-03-25","13","0"
"1","downloaded_app","ios","18-24","2021-12-19","3","0"
"1","downloaded_app","ios","35-44","2021-03-24","6","0"
"1","downloaded_app","ios","35-44","2021-03-23","6","0"
"1","downloaded_app","ios","18-24","2021-12-20","6","0"
"1","downloaded_app","android","25-34","2021-06-13","1","0"
"1","downloaded_app","ios","35-44","2021-03-22","4","0"
"1","downloaded_app","ios","35-44","2021-03-21","4","0"
"1","downloaded_app","ios","18-24","2021-12-21","3","0"
"1","downloaded_app","ios","35-44","2021-03-20","9","0"
"1","downloaded_app","ios","18-24","2021-12-22","4","0"
"1","downloaded_app","ios","35-44","2021-03-19","3","0"
"1","downloaded_app","ios","35-44","2021-03-18","7","0"
"1","downloaded_app","ios","18-24","2021-12-23","2","0"
"1","downloaded_app","android","25-34","2021-06-14","2","0"
"1","downloaded_app","ios","35-44","2021-03-17","11","0"
"1","downloaded_app","ios","18-24","2021-12-24","7","0"
"1","downloaded_app","ios","35-44","2021-03-16","11","0"
"1","downloaded_app","ios","35-44","2021-03-15","8","0"
"1","downloaded_app","ios","18-24","2021-12-27","4","0"
"1","downloaded_app","web","","2021-09-14","2","0"
"1","downloaded_app","ios","18-24","2021-12-28","4","0"
"1","downloaded_app","web","Unknown","2021-04-14","2","0"
"1","downloaded_app","ios","35-44","2021-03-14","10","0"
"1","downloaded_app","ios","35-44","2021-03-13","10","0"
"1","downloaded_app","ios","18-24","2021-12-30","5","0"
"1","downloaded_app","ios","35-44","2021-03-12","5","0"
"1","downloaded_app","ios","35-44","2021-03-11","8","0"
"1","downloaded_app","ios","18-24","2021-12-31","6","0"
"1","downloaded_app","web","Unknown","2021-04-13","1","0"
"1","downloaded_app","ios","35-44","2021-03-10","13","0"
"1","downloaded_app","ios","25-34","2021-01-01","11","0"
"1","downloaded_app","ios","35-44","2021-03-09","7","0"
"1","downloaded_app","ios","35-44","2021-03-08","10","0"
"1","downloaded_app","ios","25-34","2021-01-02","7","0"
"1","downloaded_app","android","25-34","2021-06-15","3","0"
"1","downloaded_app","ios","35-44","2021-03-07","6","0"
"1","downloaded_app","ios","35-44","2021-03-06","10","0"
"1","downloaded_app","ios","25-34","2021-01-03","2","0"
"1","downloaded_app","ios","35-44","2021-03-05","3","0"
"1","downloaded_app","ios","35-44","2021-03-04","7","0"
"1","downloaded_app","ios","25-34","2021-01-04","4","0"
"1","downloaded_app","ios","35-44","2021-03-03","9","0"
"1","downloaded_app","ios","25-34","2021-01-05","4","0"
"1","downloaded_app","web","Unknown","2021-04-12","1","0"
"1","downloaded_app","ios","35-44","2021-03-02","9","0"
"1","downloaded_app","ios","25-34","2021-01-06","10","0"
"1","downloaded_app","ios","35-44","2021-03-01","4","0"
"1","downloaded_app","ios","35-44","2021-02-28","5","0"
"1","downloaded_app","ios","25-34","2021-01-07","7","0"
"1","downloaded_app","web","Unknown","2021-04-11","1","0"
"1","downloaded_app","ios","35-44","2021-02-27","4","0"
"1","downloaded_app","ios","35-44","2021-02-26","5","0"
"1","downloaded_app","ios","25-34","2021-01-08","6","0"
"1","downloaded_app","android","25-34","2021-06-16","2","0"
"1","downloaded_app","ios","35-44","2021-02-25","9","0"
"1","downloaded_app","ios","35-44","2021-02-24","9","0"
"1","downloaded_app","ios","25-34","2021-01-09","4","0"
"1","downloaded_app","ios","35-44","2021-02-23","8","0"
"1","downloaded_app","ios","35-44","2021-02-22","17","0"
"1","downloaded_app","ios","25-34","2021-01-10","6","0"
"1","downloaded_app","web","","2021-09-13","1","0"
"1","downloaded_app","ios","35-44","2021-02-21","7","0"
"1","downloaded_app","ios","35-44","2021-02-20","4","0"
"1","downloaded_app","ios","25-34","2021-01-11","5","0"
"1","downloaded_app","ios","35-44","2021-02-19","7","0"
"1","downloaded_app","ios","35-44","2021-02-18","8","0"
"1","downloaded_app","ios","25-34","2021-01-12","5","0"
"1","downloaded_app","web","Unknown","2021-04-10","1","0"
"1","downloaded_app","ios","35-44","2021-02-17","4","0"
"1","downloaded_app","ios","35-44","2021-02-16","15","0"
"1","downloaded_app","ios","25-34","2021-01-13","9","0"
"1","downloaded_app","ios","35-44","2021-02-15","6","0"
"1","downloaded_app","ios","35-44","2021-02-14","4","0"
"1","downloaded_app","ios","25-34","2021-01-14","4","0"
"1","downloaded_app","web","Unknown","2021-04-09","2","0"
"1","downloaded_app","ios","35-44","2021-02-13","9","0"
"1","downloaded_app","ios","35-44","2021-02-12","11","0"
"1","downloaded_app","ios","25-34","2021-01-15","4","0"
"1","downloaded_app","android","25-34","2021-06-17","2","0"
"1","downloaded_app","ios","35-44","2021-02-11","16","0"
"1","downloaded_app","ios","35-44","2021-02-10","5","0"
"1","downloaded_app","ios","25-34","2021-01-16","11","0"
"1","downloaded_app","ios","35-44","2021-02-09","7","0"
"1","downloaded_app","ios","35-44","2021-02-08","13","0"
"1","downloaded_app","ios","25-34","2021-01-17","3","0"
"1","downloaded_app","ios","35-44","2021-02-07","12","0"
"1","downloaded_app","ios","35-44","2021-02-06","11","0"
"1","downloaded_app","ios","25-34","2021-01-18","8","0"
"1","downloaded_app","ios","35-44","2021-02-05","12","0"
"1","downloaded_app","ios","35-44","2021-02-04","11","0"
"1","downloaded_app","ios","25-34","2021-01-19","4","0"
"1","downloaded_app","web","Unknown","2021-04-08","1","0"
"1","downloaded_app","ios","35-44","2021-02-03","1","0"
"1","downloaded_app","ios","35-44","2021-02-02","7","0"
"1","downloaded_app","ios","25-34","2021-01-20","11","0"
"1","downloaded_app","ios","35-44","2021-02-01","12","0"
"1","downloaded_app","ios","35-44","2021-01-31","8","0"
"1","downloaded_app","ios","25-34","2021-01-21","5","0"
"1","downloaded_app","web","Unknown","2021-04-05","2","0"
